user_id,age,gender,region,plan,device_type,preferred_genre,payment_method,ad_type,auto_renew,discount_used,monthly_charge,months_subscribed,watch_time_per_day,total_watch_hours,binge_score,complaints,support_calls,rating,reviews_written,peak_hours,joined_date,last_active_date,churn
U376228,36,Female,East,Standard,Mobile,Documentary,Credit Card,No Ads,1,0,399,10,2.6338503503340442,79.02,0.11,1,0,3.5,0,Late Night,2025-02-19,2025-12-30,0
U697889,60,Male,Metro,Basic,Laptop,Romance,Wallet,Skippable Ads,1,1,199,1,2.3945999425537687,71.84,0.04,0,0,2.4,0,Evening,2022-12-14,2023-01-24,0
U410803,29,Male,Tier-2,Basic,Mobile,Sci-Fi,Wallet,No Ads,0,1,199,3,1.4148211423889183,42.44,0.02,0,0,2.8,0,Late Night,2024-09-14,2024-12-27,0
U438048,69,Other,Tier-2,Standard,Smart TV,Documentary,UPI,Skippable Ads,1,0,399,10,0.9962184495838264,29.89,0.03,1,0,2.9,0,Morning,2024-10-17,2025-09-08,0
U347659,56,Male,South,Standard,Mobile,Thriller,Net Banking,Non-Skippable Ads,1,1,399,10,2.858928610389766,85.77,0.12,0,0,4.1,0,Evening,2025-01-04,2025-11-03,0
U620748,61,Female,Metro,Standard,Laptop,Drama,Gift Code,Non-Skippable Ads,1,0,399,8,1.161047365592107,34.83,0.03,0,0,4.7,1,Afternoon,2023-12-31,2024-09-16,0
U715269,32,Male,South,Standard,Mobile,Sci-Fi,Debit Card,No Ads,0,1,399,11,1.6274096930794462,48.82,0.07,1,1,4.7,2,Evening,2024-04-26,2025-04-08,1
U599807,44,Male,South,Standard,Set-top Box,Horror,Credit Card,No Ads,1,0,399,1,2.9882186445682404,89.65,0.12,0,0,5.0,0,Morning,2023-08-06,2023-09-20,0
U100329,16,Female,Tier-2,Standard,Set-top Box,Action,UPI,Skippable Ads,1,0,399,3,2.4383414720941556,73.15,0.13,0,0,3.8,0,Evening,2024-12-27,2025-04-10,0
U651795,43,Male,North,Standard,Mobile,Documentary,UPI,Skippable Ads,0,0,399,11,2.8795767868958757,86.39,0.22,0,0,4.5,0,Evening,2024-08-24,2025-07-23,1
U520633,20,Female,Tier-2,Standard,Smart TV,Sci-Fi,Net Banking,No Ads,1,0,399,4,2.212927075007864,66.39,0.08,1,1,4.5,0,Late Night,2024-12-03,2025-04-22,0
U697570,30,Female,West,Basic,Set-top Box,Drama,UPI,No Ads,1,1,199,10,2.698227364928999,80.95,0.24,0,1,2.1,1,Morning,2024-10-16,2025-08-23,0
U432882,41,Female,Tier-3,Premium,Smart TV,Sci-Fi,Credit Card,No Ads,1,0,599,4,4.095320722614984,122.86,0.32,1,1,3.7,1,Late Night,2024-07-17,2024-11-15,1
U381493,58,Male,Tier-2,Premium,Mobile,Sci-Fi,Debit Card,No Ads,1,0,599,2,2.9890255284813563,89.67,0.06,0,0,5.0,1,Late Night,2023-08-18,2023-10-19,0
U339277,27,Male,North,Basic,Tablet,Sci-Fi,Credit Card,Skippable Ads,0,1,199,10,2.550933808039879,76.53,0.02,1,0,2.7,0,Late Night,2024-04-16,2025-02-14,0
U807688,47,Female,Tier-2,Standard,Smart TV,Horror,UPI,Non-Skippable Ads,1,0,399,2,2.3262768179552684,69.79,0.19,1,0,4.0,0,Evening,2023-12-02,2024-02-15,1
U280270,26,Other,East,Basic,Mobile,Sci-Fi,Wallet,Non-Skippable Ads,1,0,199,10,2.2117900248970117,66.35,0.03,2,0,3.9,0,Evening,2023-04-14,2024-02-08,1
U167956,26,Female,North,Premium,Set-top Box,Romance,Net Banking,Non-Skippable Ads,0,1,599,8,3.6681240990922994,110.04,0.13,0,0,2.2,0,Evening,2024-08-07,2025-04-28,0
U985285,21,Male,Metro,Standard,Smart TV,Drama,Debit Card,No Ads,0,0,399,11,1.1656017699613237,34.97,0.02,0,0,4.4,1,Evening,2024-01-31,2025-01-03,1
U373389,34,Female,East,Premium,Set-top Box,Sci-Fi,UPI,Skippable Ads,1,1,599,6,4.986092638466894,149.58,0.09,0,1,4.5,0,Evening,2022-09-30,2023-04-21,0
U601093,39,Female,Metro,Basic,Mobile,Romance,Wallet,No Ads,1,0,199,7,3.1652477390507565,94.96,0.36,0,0,3.4,0,Evening,2023-12-24,2024-08-10,0
U775972,62,Female,Metro,Basic,Set-top Box,Thriller,Net Banking,Skippable Ads,0,0,199,2,3.036768775171393,91.1,0.03,0,0,4.1,1,Evening,2023-06-28,2023-08-27,0
U220214,31,Female,South,Premium,Smart TV,Comedy,UPI,Non-Skippable Ads,1,1,599,5,3.218803075626724,96.56,0.14,0,0,4.0,2,Morning,2022-09-18,2023-03-10,1
U129593,42,Female,West,Basic,Laptop,Documentary,Gift Code,Skippable Ads,0,0,199,6,2.732003221003326,81.96,0.12,0,1,1.8,0,Late Night,2024-10-19,2025-04-30,1
U802542,26,Male,South,Premium,Mobile,Thriller,Net Banking,No Ads,1,0,599,8,4.005411086581297,120.16,0.18,0,0,3.2,0,Morning,2022-11-24,2023-07-24,1
U860269,17,Male,Tier-3,Premium,Mobile,Thriller,Wallet,No Ads,1,1,599,2,2.596803558539913,77.9,0.25,0,1,3.1,0,Evening,2023-11-18,2024-02-14,0
U618378,56,Female,Tier-2,Basic,Smart TV,Documentary,UPI,Skippable Ads,1,0,199,8,2.6468715988205016,79.41,0.13,0,0,2.9,0,Evening,2025-01-23,2025-10-19,0
U480559,63,Male,Tier-2,Standard,Mobile,Horror,Debit Card,Skippable Ads,0,1,399,7,3.626461522066488,108.79,0.13,0,0,4.7,0,Late Night,2023-04-14,2023-11-23,0
U297420,35,Male,Tier-3,Standard,Smart TV,Thriller,Wallet,Non-Skippable Ads,0,0,399,3,1.1645213027789945,34.94,0.01,1,0,3.5,0,Late Night,2023-08-03,2023-11-01,1
U769323,26,Female,East,Standard,Smart TV,Action,Credit Card,Skippable Ads,0,1,399,5,1.1180186123577749,33.54,0.05,0,0,3.6,0,Late Night,2024-06-23,2024-12-18,0
U946870,21,Female,North,Basic,Set-top Box,Horror,Net Banking,Skippable Ads,1,1,199,8,1.4264641153782498,42.79,0.04,0,0,2.9,0,Late Night,2024-06-19,2025-02-19,0
U358362,62,Female,West,Basic,Laptop,Thriller,Credit Card,Skippable Ads,1,0,199,2,2.42261342788314,72.68,0.07,0,0,2.7,1,Late Night,2022-11-17,2023-01-20,0
U872132,24,Male,Metro,Basic,Mobile,Horror,Gift Code,No Ads,1,1,199,8,2.1614366486649135,64.84,0.14,1,0,4.6,0,Late Night,2023-03-04,2023-11-19,0
U689775,46,Female,West,Standard,Mobile,Thriller,Net Banking,No Ads,1,0,399,5,3.7104114644069806,111.31,0.21,0,0,3.6,0,Afternoon,2023-01-01,2023-06-18,0
U578662,44,Female,East,Premium,Smart TV,Romance,UPI,No Ads,1,0,599,9,3.863032586120834,115.89,0.21,0,0,3.3,1,Evening,2024-09-20,2025-07-11,0
U217937,32,Female,Metro,Standard,Laptop,Horror,Net Banking,Skippable Ads,1,0,399,10,1.974308417776289,59.23,0.1,0,1,4.2,1,Morning,2023-12-05,2024-10-06,0
U991383,41,Female,Tier-3,Premium,Laptop,Thriller,UPI,Non-Skippable Ads,1,1,599,10,2.3859080967769275,71.58,0.18,0,0,4.0,1,Late Night,2023-02-14,2024-01-05,0
U631762,64,Male,Tier-2,Basic,Mobile,Thriller,Debit Card,Non-Skippable Ads,1,0,199,9,1.7033289060577523,51.1,0.06,0,0,5.0,0,Morning,2024-12-26,2025-10-01,1
U746644,54,Male,North,Basic,Smart TV,Horror,Gift Code,Non-Skippable Ads,1,0,199,2,3.8434444568854493,115.3,0.38,0,0,1.7,0,Evening,2025-04-01,2025-06-04,0
U593211,47,Male,West,Premium,Mobile,Sci-Fi,Wallet,No Ads,0,1,599,3,2.646124601530468,79.38,0.07,0,0,5.0,0,Late Night,2024-08-02,2024-11-11,0
U663137,43,Male,Metro,Basic,Set-top Box,Horror,Gift Code,Non-Skippable Ads,1,0,199,3,2.6305927086085914,78.92,0.05,0,0,5.0,0,Late Night,2023-11-03,2024-02-13,0
U869782,61,Male,East,Basic,Laptop,Drama,UPI,Non-Skippable Ads,1,0,199,9,2.8804952883538477,86.41,0.17,0,0,3.8,2,Morning,2024-02-26,2024-12-19,0
U572452,43,Male,West,Premium,Mobile,Horror,Wallet,Non-Skippable Ads,0,0,599,1,4.978164764352305,149.34,0.06,0,0,3.2,1,Morning,2023-07-07,2023-08-16,0
U812500,24,Female,Metro,Standard,Smart TV,Romance,Debit Card,No Ads,1,0,399,4,3.5061189051532224,105.18,0.14,0,0,3.0,1,Evening,2023-11-27,2024-04-21,0
U745259,28,Male,West,Premium,Mobile,Documentary,UPI,No Ads,1,1,599,1,0.7609063471017297,22.83,0.02,0,0,3.6,0,Evening,2023-07-19,2023-08-24,1
U444519,33,Male,East,Standard,Smart TV,Action,Credit Card,Skippable Ads,1,0,399,11,2.3557837387207012,70.67,0.27,1,1,4.3,1,Evening,2024-06-07,2025-06-01,0
U689991,57,Male,Tier-2,Basic,Mobile,Drama,Gift Code,Non-Skippable Ads,1,1,199,2,1.8121960162345088,54.37,0.06,2,1,3.8,1,Late Night,2024-12-10,2025-02-09,0
U754545,20,Male,Tier-3,Basic,Mobile,Thriller,Net Banking,No Ads,1,0,199,12,2.054274796024388,61.63,0.1,0,0,5.0,1,Afternoon,2023-04-28,2024-04-23,0
U189223,48,Male,North,Basic,Set-top Box,Horror,Gift Code,No Ads,0,0,199,8,0.4788781573447678,14.37,0.01,0,0,5.0,0,Afternoon,2023-12-19,2024-08-31,0
U410035,59,Male,South,Standard,Laptop,Documentary,Wallet,Skippable Ads,0,1,399,3,1.8268640941760557,54.81,0.02,0,0,1.4,1,Afternoon,2024-03-04,2024-06-26,0
U957039,61,Male,Tier-2,Basic,Laptop,Horror,UPI,No Ads,0,0,199,11,2.5701641705504894,77.1,0.23,0,1,4.8,1,Afternoon,2024-06-20,2025-05-18,0
U307169,27,Male,West,Standard,Smart TV,Documentary,Debit Card,Non-Skippable Ads,1,1,399,10,3.67995878885582,110.4,0.12,0,0,3.9,0,Evening,2023-06-11,2024-04-07,0
U534701,62,Female,North,Premium,Smart TV,Documentary,Net Banking,Skippable Ads,0,1,599,9,3.4451222851819345,103.35,0.2,0,0,1.9,2,Evening,2023-10-07,2024-07-26,0
U706757,34,Female,North,Standard,Laptop,Drama,Gift Code,Skippable Ads,1,0,399,2,1.725502101267578,51.77,0.06,0,0,4.3,0,Late Night,2023-11-16,2024-01-21,0
U341801,58,Male,North,Premium,Mobile,Sci-Fi,Net Banking,Non-Skippable Ads,0,0,599,11,3.1331666535003535,93.99,0.15,0,1,2.9,0,Evening,2022-09-19,2023-08-19,1
U322707,60,Male,East,Premium,Tablet,Documentary,UPI,Skippable Ads,1,0,599,8,3.0292966801345544,90.88,0.08,1,1,2.7,0,Afternoon,2022-11-19,2023-07-23,0
U778201,57,Male,Metro,Premium,Mobile,Thriller,Net Banking,No Ads,0,1,599,1,0.8792191489148493,26.38,0.02,0,0,3.8,0,Evening,2022-12-04,2023-01-13,0
U326419,16,Male,Tier-3,Basic,Laptop,Drama,Debit Card,Non-Skippable Ads,1,1,199,9,2.782331220120151,83.47,0.16,0,0,3.2,0,Evening,2023-12-15,2024-09-29,0
U828866,45,Male,Tier-2,Basic,Smart TV,Action,Debit Card,No Ads,1,0,199,3,2.888553833257542,86.66,0.01,0,0,2.5,0,Late Night,2023-07-15,2023-10-23,0
U460143,41,Female,South,Standard,Mobile,Sci-Fi,Debit Card,Skippable Ads,1,0,399,5,2.42247140295903,72.67,0.05,1,0,4.8,1,Afternoon,2024-03-25,2024-09-03,0
U345768,62,Female,Metro,Premium,Smart TV,Thriller,Net Banking,Non-Skippable Ads,0,1,599,3,3.393468216816675,101.8,0.17,0,0,3.8,2,Evening,2023-12-28,2024-04-14,1
U759295,43,Male,East,Standard,Laptop,Romance,Debit Card,No Ads,1,0,399,1,1.4829533224468696,44.49,0.04,0,0,3.1,0,Late Night,2022-11-08,2022-12-12,1
U911010,54,Male,Metro,Premium,Mobile,Thriller,Debit Card,Non-Skippable Ads,1,0,599,7,4.682091447222272,140.46,0.36,1,1,4.1,0,Morning,2022-09-30,2023-05-13,0
U329474,42,Female,South,Basic,Mobile,Thriller,Net Banking,No Ads,1,1,199,3,0.8469539482822985,25.41,0.04,1,0,3.3,0,Evening,2025-02-26,2025-06-02,1
U617040,23,Male,Tier-2,Basic,Smart TV,Comedy,Credit Card,Skippable Ads,1,0,199,4,2.4401375978696245,73.2,0.03,0,0,2.5,0,Late Night,2024-07-29,2024-12-24,1
U432327,28,Female,West,Basic,Smart TV,Documentary,Gift Code,Skippable Ads,0,0,199,4,2.9601216254377007,88.8,0.06,1,0,3.4,0,Morning,2024-05-11,2024-09-12,0
U512016,61,Female,West,Basic,Mobile,Horror,Wallet,No Ads,1,0,199,1,1.4171903277847377,42.52,0.08,0,0,1.8,1,Afternoon,2022-10-03,2022-11-20,0
U421304,55,Other,North,Standard,Mobile,Sci-Fi,Credit Card,Skippable Ads,1,1,399,5,1.3649638557867343,40.95,0.07,2,1,2.8,1,Evening,2023-07-04,2023-12-09,0
U400687,63,Female,East,Basic,Tablet,Thriller,Credit Card,Skippable Ads,0,0,199,10,1.9861441563168454,59.58,0.16,0,0,2.9,2,Morning,2024-02-25,2025-01-12,0
U706049,52,Female,North,Basic,Laptop,Thriller,Wallet,Non-Skippable Ads,1,0,199,6,0.8073845520064618,24.22,0.08,0,0,2.7,4,Late Night,2023-10-03,2024-04-26,0
U952398,67,Other,Metro,Standard,Smart TV,Documentary,Credit Card,Skippable Ads,0,1,399,1,3.6708829765758018,110.13,0.18,1,1,4.4,0,Evening,2025-03-09,2025-04-17,1
U484229,49,Male,West,Standard,Laptop,Action,Wallet,Skippable Ads,0,0,399,2,0.6702756723628973,20.11,0.03,0,1,4.7,1,Morning,2023-11-07,2024-01-12,1
U516377,26,Female,North,Standard,Tablet,Romance,Credit Card,Skippable Ads,0,0,399,2,1.972684630814519,59.18,0.02,0,1,4.2,0,Evening,2025-03-04,2025-05-31,1
U878619,54,Female,Tier-2,Basic,Mobile,Thriller,Credit Card,Skippable Ads,1,0,199,7,3.700665400865093,111.02,0.02,2,2,4.7,0,Late Night,2024-07-28,2025-03-14,0
U131348,23,Female,Tier-3,Standard,Smart TV,Drama,Debit Card,Non-Skippable Ads,1,1,399,5,2.4156327877422568,72.47,0.17,0,0,1.6,0,Evening,2023-06-07,2023-11-14,0
U889659,38,Female,Tier-3,Basic,Laptop,Thriller,Debit Card,No Ads,1,0,199,9,2.894214732991213,86.83,0.13,1,1,3.9,1,Evening,2023-11-26,2024-08-24,0
U800892,49,Female,West,Premium,Set-top Box,Thriller,Gift Code,Skippable Ads,1,0,599,9,2.3008415353552554,69.03,0.2,0,0,3.0,0,Evening,2023-04-07,2024-01-11,0
U542988,20,Male,East,Standard,Mobile,Drama,Credit Card,Skippable Ads,1,0,399,6,2.853854278498861,85.62,0.07,1,0,3.3,1,Evening,2022-11-07,2023-05-20,0
U328744,33,Female,Metro,Basic,Smart TV,Thriller,Gift Code,Skippable Ads,0,0,199,11,2.5654184211997446,76.96,0.23,0,0,4.2,0,Afternoon,2024-05-04,2025-04-23,1
U817497,43,Male,East,Basic,Mobile,Action,Net Banking,No Ads,1,0,199,2,2.282855448486581,68.49,0.09,0,0,2.6,0,Afternoon,2023-06-15,2023-08-16,0
U538327,38,Male,Tier-3,Basic,Smart TV,Drama,Net Banking,Non-Skippable Ads,0,0,199,2,2.220812127956108,66.62,0.18,0,0,4.2,2,Late Night,2022-09-26,2022-12-10,0
U782335,69,Other,West,Standard,Smart TV,Drama,Credit Card,Skippable Ads,1,1,399,7,1.3661776992849803,40.99,0.07,1,1,3.9,1,Evening,2024-01-27,2024-09-02,0
U567694,40,Female,South,Premium,Mobile,Sci-Fi,Credit Card,No Ads,1,1,599,2,4.888498656377638,146.65,0.08,2,1,4.1,0,Evening,2024-01-16,2024-03-31,1
U917927,41,Male,West,Standard,Mobile,Comedy,Net Banking,No Ads,0,1,399,5,1.5511910432512643,46.54,0.02,0,0,4.2,0,Late Night,2024-12-25,2025-06-09,0
U261041,23,Other,West,Basic,Smart TV,Sci-Fi,Credit Card,Skippable Ads,0,1,199,12,2.091367941838567,62.74,0.1,0,1,3.8,1,Late Night,2023-09-02,2024-08-27,1
U178123,37,Female,West,Standard,Tablet,Drama,Credit Card,Skippable Ads,0,0,399,2,2.4742809548680125,74.23,0.06,1,1,3.1,0,Evening,2023-02-20,2023-04-29,0
U275625,58,Male,Tier-3,Basic,Tablet,Romance,Debit Card,No Ads,1,1,199,1,0.2,6.0,0.01,0,0,2.6,0,Morning,2023-09-20,2023-11-05,1
U176421,51,Female,West,Basic,Mobile,Horror,Net Banking,No Ads,1,0,199,6,1.0884261740235863,32.65,0.04,0,0,5.0,0,Evening,2023-07-21,2024-02-02,0
U381649,22,Female,Tier-2,Basic,Smart TV,Action,UPI,Skippable Ads,0,0,199,10,1.686335326779169,50.59,0.09,1,0,3.4,0,Evening,2023-03-30,2024-01-29,1
U847973,25,Female,Tier-2,Premium,Laptop,Romance,Credit Card,Skippable Ads,0,0,599,11,3.3270230146922177,99.81,0.17,0,0,2.5,0,Evening,2022-10-10,2023-09-17,0
U765181,26,Male,South,Standard,Laptop,Thriller,Wallet,Skippable Ads,1,1,399,2,1.674525424849935,50.24,0.15,1,2,2.8,1,Morning,2025-04-02,2025-06-27,0
U401772,40,Male,Tier-2,Premium,Mobile,Sci-Fi,Net Banking,No Ads,1,0,599,9,2.967087495376659,89.01,0.16,0,1,3.7,0,Evening,2025-02-26,2025-12-06,0
U389246,47,Male,Metro,Standard,Mobile,Drama,Wallet,No Ads,1,0,399,11,1.0322647234734403,30.97,0.03,1,0,5.0,1,Evening,2024-12-19,2025-12-03,1
U746819,65,Female,Tier-3,Standard,Laptop,Drama,Gift Code,Skippable Ads,1,1,399,4,1.5969171747267732,47.91,0.08,0,0,2.4,0,Evening,2023-01-08,2023-06-03,1
U593418,24,Male,Tier-3,Basic,Tablet,Documentary,UPI,No Ads,1,0,199,5,1.3173688844688312,39.52,0.03,1,0,4.5,0,Afternoon,2024-09-10,2025-02-27,1
U156960,67,Male,Tier-3,Premium,Smart TV,Thriller,UPI,Non-Skippable Ads,0,1,599,5,3.5590187945953637,106.77,0.07,0,0,1.7,0,Late Night,2023-07-11,2023-12-21,0
U183860,40,Female,Tier-2,Standard,Mobile,Documentary,Credit Card,Non-Skippable Ads,1,1,399,9,1.6845033792484125,50.54,0.12,0,0,3.1,1,Evening,2025-02-27,2025-11-24,0
U959559,19,Male,Tier-2,Basic,Set-top Box,Romance,Gift Code,Non-Skippable Ads,1,1,199,2,0.907254517155526,27.22,0.07,0,0,5.0,1,Morning,2023-04-29,2023-06-29,1
U698545,31,Male,Tier-3,Standard,Smart TV,Romance,Debit Card,Skippable Ads,0,1,399,4,2.714417502797646,81.43,0.22,0,0,2.7,2,Afternoon,2022-09-07,2023-01-19,0
U557307,41,Female,Metro,Standard,Mobile,Thriller,Net Banking,No Ads,1,1,399,4,1.1935625045590443,35.81,0.09,1,0,3.9,0,Evening,2024-12-16,2025-05-01,0
U830449,62,Female,West,Standard,Set-top Box,Comedy,Debit Card,Non-Skippable Ads,1,0,399,11,1.5801019707964457,47.4,0.1,0,0,1.9,0,Evening,2023-08-14,2024-07-18,1
U632945,37,Female,North,Standard,Mobile,Comedy,Net Banking,No Ads,1,1,399,3,0.4431813518176291,13.3,0.03,1,0,3.7,0,Evening,2025-01-22,2025-04-30,0
U858777,69,Male,Tier-2,Basic,Tablet,Documentary,Gift Code,No Ads,1,1,199,7,0.2,6.0,0.01,0,0,3.5,0,Late Night,2024-07-21,2025-03-09,1
U492821,38,Male,North,Premium,Laptop,Action,Wallet,Skippable Ads,1,1,599,9,3.354913751529474,100.65,0.11,1,1,3.2,0,Evening,2022-10-02,2023-07-04,0
U752877,47,Male,Tier-2,Basic,Smart TV,Drama,Debit Card,Skippable Ads,0,1,199,10,2.340064370439589,70.2,0.15,0,0,3.5,0,Late Night,2025-01-09,2025-11-25,1
U229246,47,Male,North,Basic,Mobile,Horror,Net Banking,Skippable Ads,1,0,199,5,1.162905237786123,34.89,0.12,1,0,3.4,1,Morning,2022-12-23,2023-05-22,1
U141166,54,Male,Metro,Standard,Laptop,Documentary,Debit Card,Skippable Ads,0,0,399,7,1.1226687932294594,33.68,0.03,1,1,4.4,0,Evening,2023-12-29,2024-08-21,1
U159361,19,Female,Tier-3,Premium,Mobile,Thriller,Wallet,Non-Skippable Ads,0,0,599,9,4.333789362637448,130.01,0.24,2,2,3.9,1,Evening,2024-09-09,2025-07-05,0
U305292,21,Male,Tier-2,Standard,Smart TV,Action,UPI,No Ads,1,0,399,11,1.29812643690277,38.94,0.02,0,1,3.5,2,Evening,2022-11-06,2023-10-21,0
U409393,29,Female,North,Premium,Mobile,Sci-Fi,UPI,Non-Skippable Ads,0,1,599,8,4.461787477427061,133.85,0.03,0,0,4.2,0,Evening,2025-03-18,2025-11-20,0
U408522,30,Female,Tier-3,Basic,Smart TV,Documentary,Credit Card,Skippable Ads,1,1,199,3,1.178716389554228,35.36,0.07,0,0,3.6,0,Evening,2025-02-13,2025-06-04,0
U849815,24,Male,West,Basic,Laptop,Drama,Wallet,Non-Skippable Ads,0,0,199,4,1.5267268275364478,45.8,0.09,0,0,3.1,0,Evening,2025-03-29,2025-08-12,1
U230414,45,Male,Metro,Standard,Laptop,Horror,UPI,No Ads,0,0,399,5,0.7057585431892408,21.17,0.05,0,0,3.6,0,Late Night,2023-09-28,2024-03-20,1
U126882,58,Female,East,Standard,Tablet,Horror,Gift Code,Skippable Ads,0,0,399,2,0.6732511816076931,20.2,0.02,1,0,4.1,1,Morning,2022-10-28,2023-01-07,1
U765136,58,Female,Tier-3,Basic,Laptop,Documentary,Net Banking,No Ads,1,0,199,11,1.7052015883917242,51.16,0.1,2,0,3.0,1,Late Night,2023-10-04,2024-09-18,0
U553437,46,Other,Tier-2,Standard,Smart TV,Thriller,Credit Card,Non-Skippable Ads,1,0,399,6,1.6279381159627568,48.84,0.04,1,0,2.5,0,Late Night,2022-11-12,2023-05-26,0
U617944,34,Female,Tier-3,Standard,Mobile,Drama,Gift Code,Non-Skippable Ads,0,1,399,6,4.127798665118049,123.83,0.43,2,0,3.6,1,Evening,2023-09-11,2024-03-13,0
U666482,57,Female,West,Basic,Laptop,Comedy,Wallet,No Ads,1,1,199,4,0.2,6.0,0.01,0,0,2.3,0,Late Night,2024-11-25,2025-04-02,0
U929878,64,Female,East,Premium,Laptop,Drama,Debit Card,No Ads,0,0,599,5,2.063671677631073,61.91,0.04,0,0,3.5,1,Evening,2024-02-01,2024-07-02,0
U942637,17,Female,East,Standard,Mobile,Comedy,UPI,Skippable Ads,0,0,399,3,3.246539363716887,97.4,0.03,0,0,4.0,0,Evening,2022-10-11,2023-01-28,0
U890267,30,Male,South,Premium,Smart TV,Romance,Wallet,No Ads,1,0,599,9,4.696641092924479,140.9,0.28,0,1,1.6,2,Evening,2025-03-03,2025-12-14,0
U861335,65,Male,West,Basic,Smart TV,Action,UPI,Non-Skippable Ads,1,0,199,1,2.9160830078024897,87.48,0.03,1,0,2.8,0,Evening,2023-04-07,2023-05-17,1
U999142,23,Male,Tier-2,Premium,Laptop,Drama,Wallet,No Ads,0,1,599,9,3.7085372630760762,111.26,0.16,2,1,4.2,1,Morning,2023-11-28,2024-09-20,0
U570797,16,Male,Tier-2,Standard,Mobile,Thriller,Debit Card,Skippable Ads,1,0,399,11,1.1885207111114013,35.66,0.06,1,0,2.4,1,Late Night,2025-01-04,2025-12-20,0
U411249,33,Female,Tier-2,Standard,Mobile,Romance,Debit Card,No Ads,0,0,399,6,3.081163831454724,92.43,0.06,1,2,2.9,0,Evening,2023-11-20,2024-05-20,1
U926909,21,Male,South,Standard,Mobile,Thriller,Credit Card,No Ads,1,1,399,1,2.3308079513654594,69.92,0.1,0,0,3.5,0,Evening,2023-01-06,2023-02-26,0
U828632,53,Female,Metro,Standard,Smart TV,Romance,UPI,No Ads,0,1,399,6,2.258547373552564,67.76,0.15,1,1,3.8,0,Afternoon,2024-01-11,2024-07-13,0
U160881,32,Male,West,Standard,Mobile,Drama,Debit Card,Skippable Ads,0,0,399,10,2.210187793028736,66.31,0.06,0,1,4.4,0,Afternoon,2024-03-18,2025-01-23,0
U264076,51,Female,East,Standard,Laptop,Documentary,UPI,No Ads,1,1,399,2,1.7445412191056808,52.34,0.07,0,0,4.2,0,Late Night,2024-06-28,2024-08-29,0
U364472,61,Other,Metro,Standard,Laptop,Comedy,Wallet,Non-Skippable Ads,1,1,399,9,2.173951469265047,65.22,0.1,1,0,3.0,0,Morning,2023-01-01,2023-10-04,0
U705980,36,Male,West,Basic,Tablet,Romance,UPI,Skippable Ads,1,0,199,7,3.2358081352569488,97.07,0.03,0,0,4.6,1,Evening,2024-08-06,2025-03-31,0
U333527,35,Female,West,Basic,Mobile,Documentary,Gift Code,Non-Skippable Ads,1,1,199,7,3.0061725957727434,90.19,0.23,0,0,4.3,1,Evening,2024-08-05,2025-03-10,0
U661273,17,Female,Metro,Basic,Smart TV,Drama,Debit Card,Skippable Ads,1,1,199,7,3.733298781977842,112.0,0.28,0,1,3.1,2,Evening,2023-09-13,2024-05-09,0
U992441,59,Female,East,Standard,Smart TV,Action,Gift Code,No Ads,1,1,399,4,2.057223624610163,61.72,0.16,0,0,1.9,0,Evening,2022-12-12,2023-04-23,1
U116975,22,Male,Metro,Premium,Tablet,Romance,Debit Card,No Ads,1,0,599,3,2.904844977836314,87.15,0.09,0,1,2.0,0,Evening,2024-02-25,2024-06-17,0
U493952,37,Male,West,Standard,Smart TV,Thriller,UPI,No Ads,1,0,399,7,4.116384608389796,123.49,0.09,0,0,4.2,0,Late Night,2024-08-28,2025-04-14,0
U461169,49,Female,Metro,Basic,Mobile,Horror,Debit Card,Non-Skippable Ads,1,0,199,6,2.717260618073661,81.52,0.21,2,0,2.6,3,Afternoon,2023-03-10,2023-09-10,1
U131869,46,Male,North,Basic,Smart TV,Horror,Debit Card,No Ads,1,1,199,8,3.076470489662639,92.29,0.21,0,0,4.1,0,Late Night,2023-07-06,2024-03-30,0
U831102,43,Female,North,Standard,Mobile,Drama,UPI,Non-Skippable Ads,1,0,399,2,1.3945211719058759,41.84,0.02,0,0,2.4,0,Evening,2024-10-23,2025-01-17,0
U298288,43,Male,South,Standard,Tablet,Romance,Credit Card,No Ads,1,0,399,8,2.4502316744993347,73.51,0.06,1,0,1.0,1,Morning,2024-03-30,2024-12-10,0
U640277,67,Female,South,Premium,Smart TV,Action,UPI,No Ads,1,1,599,2,2.8057766341753263,84.17,0.1,0,0,3.8,2,Evening,2023-12-25,2024-03-22,0
U730290,35,Female,North,Standard,Mobile,Thriller,Wallet,No Ads,1,1,399,2,2.1135141407785163,63.41,0.14,0,0,2.0,1,Evening,2023-09-09,2023-11-26,1
U670331,28,Female,Tier-3,Basic,Mobile,Sci-Fi,UPI,Non-Skippable Ads,1,0,199,7,2.3083772977835446,69.25,0.12,0,0,4.5,0,Afternoon,2023-04-27,2023-11-24,0
U671629,54,Male,Tier-2,Premium,Smart TV,Horror,UPI,Non-Skippable Ads,1,0,599,1,2.7030214801420698,81.09,0.08,1,0,3.5,0,Morning,2025-03-11,2025-05-01,0
U668503,35,Female,Tier-3,Standard,Smart TV,Thriller,Credit Card,No Ads,1,1,399,9,2.56402645984363,76.92,0.22,0,0,2.9,0,Late Night,2023-03-01,2023-12-18,0
U777829,47,Female,West,Premium,Smart TV,Thriller,Debit Card,Skippable Ads,0,1,599,5,1.677880592196623,50.34,0.04,0,0,3.8,0,Evening,2023-05-30,2023-10-28,0
